review_id,review_date_time,reviewer_id,region,team_level,policy_area,content_type,content_complexity_score,ai_triage_used,review_time_seconds,decision_accuracy_rate,reviewer_monthly_volume,decision_error_rate,reviews_per_minute
REV008403,2025-08-28 04:58:36,R08403,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,7,True,192,0.75,678,0.25,0.3125
REV008404,2025-08-04 09:27:37,R08404,Europe (EU),L1 - General,Hate Speech,Text,8,True,185,0.7985,1409,0.2015,0.32432432432432434
REV008405,2025-08-22 01:24:16,R08405,Europe (EU),L1 - General,Hate Speech,Image,4,False,112,0.8217,287,0.17830000000000001,0.5357142857142857
REV008406,2025-08-19 09:11:05,R08406,Latin America (LATAM),L1 - General,Spam & Scams,Image,8,True,140,0.7967,477,0.20330000000000004,0.42857142857142855
REV008407,2025-08-23 21:42:44,R08407,Asia-Pacific (APAC),L1 - General,Violent Content,Video,10,True,170,0.7838,2959,0.21619999999999995,0.35294117647058826
REV008408,2025-08-15 15:06:48,R08408,North America (NA),L3 - Policy Expert,Intellectual Property,Image,8,True,212,0.8992,655,0.1008,0.2830188679245283
REV008409,2025-08-27 04:30:38,R08409,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,6,False,200,0.8479,1250,0.1521,0.3
REV008410,2025-08-16 23:56:52,R08410,Europe (EU),L1 - General,Hate Speech,Livestream,5,False,196,0.8906,1158,0.10940000000000005,0.30612244897959184
REV008411,2025-08-15 13:45:12,R08411,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,5,True,156,0.8112,3961,0.18879999999999997,0.38461538461538464
REV008412,2025-08-14 00:34:29,R08412,Europe (EU),L2 - Complex,Spam & Scams,Image,5,False,146,0.9177,6868,0.08230000000000004,0.410958904109589
REV008413,2025-08-30 15:50:00,R08413,North America (NA),L2 - Complex,Hate Speech,Text,5,True,178,0.8722,1266,0.12780000000000002,0.33707865168539325
REV008414,2025-08-22 13:27:50,R08414,Europe (EU),L3 - Policy Expert,Hate Speech,Image,3,False,243,0.9455,8926,0.05449999999999999,0.24691358024691357
REV008415,2025-08-26 20:23:34,R08415,Europe (EU),L2 - Complex,Violent Content,Text,6,True,186,0.8294,391,0.17059999999999997,0.3225806451612903
REV008416,2025-08-20 00:24:23,R08416,Europe (EU),L1 - General,Violent Content,Image,5,True,102,0.8393,1961,0.16069999999999995,0.5882352941176471
REV008417,2025-08-23 10:59:34,R08417,Asia-Pacific (APAC),L1 - General,Violent Content,Image,8,True,241,0.7552,612,0.24480000000000002,0.24896265560165975
REV008418,2025-08-01 01:12:11,R08418,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,6,True,168,0.8302,596,0.16979999999999995,0.35714285714285715
REV008419,2025-08-19 02:59:36,R08419,Europe (EU),L2 - Complex,Violent Content,Image,4,True,197,0.897,2298,0.10299999999999998,0.30456852791878175
REV008420,2025-08-03 11:07:34,R08420,Europe (EU),L1 - General,Hate Speech,Video,3,False,174,0.858,3069,0.14200000000000002,0.3448275862068966
REV008421,2025-08-07 08:47:29,R08421,Europe (EU),L2 - Complex,Intellectual Property,Image,5,False,177,0.9639,960,0.03610000000000002,0.3389830508474576
REV008422,2025-08-10 03:21:34,R08422,Europe (EU),L2 - Complex,Hate Speech,Image,3,False,207,0.8747,2568,0.12529999999999997,0.2898550724637681
REV008423,2025-08-18 23:30:16,R08423,Latin America (LATAM),L2 - Complex,Intellectual Property,Image,5,True,179,0.9395,516,0.0605,0.33519553072625696
REV008424,2025-08-10 00:41:20,R08424,Europe (EU),L2 - Complex,Hate Speech,Image,4,True,186,0.8849,3299,0.11509999999999998,0.3225806451612903
REV008425,2025-08-27 09:48:16,R08425,North America (NA),L2 - Complex,Violent Content,Text,8,True,265,0.8322,1546,0.16779999999999995,0.22641509433962265
REV008426,2025-08-29 07:45:54,R08426,Europe (EU),L1 - General,Hate Speech,Text,6,False,225,0.75,1543,0.25,0.26666666666666666
REV008427,2025-08-14 02:47:23,R08427,Europe (EU),L1 - General,Spam & Scams,Image,7,True,151,0.7785,1432,0.22150000000000003,0.3973509933774834
REV008428,2025-08-01 01:17:57,R08428,Europe (EU),L1 - General,Spam & Scams,Video,5,True,146,0.7826,3001,0.21740000000000004,0.410958904109589
REV008429,2025-08-03 08:49:40,R08429,Europe (EU),L1 - General,Spam & Scams,Text,5,False,164,0.8774,352,0.12260000000000004,0.36585365853658536
REV008430,2025-08-02 12:12:14,R08430,North America (NA),L3 - Policy Expert,Violent Content,Text,7,False,324,0.9014,1291,0.09860000000000002,0.18518518518518517
REV008431,2025-08-05 04:59:41,R08431,North America (NA),L1 - General,Hate Speech,Text,6,True,155,0.75,1208,0.25,0.3870967741935484
REV008432,2025-08-25 00:39:56,R08432,North America (NA),L2 - Complex,Violent Content,Image,6,False,254,0.9024,2775,0.09760000000000002,0.23622047244094488
REV008433,2025-08-12 04:55:21,R08433,Europe (EU),L2 - Complex,Intellectual Property,Livestream,4,True,137,0.9067,4167,0.09330000000000005,0.43795620437956206
REV008434,2025-08-24 18:01:49,R08434,North America (NA),L2 - Complex,Violent Content,Video,7,True,188,0.8913,1349,0.10870000000000002,0.3191489361702128
REV008435,2025-08-30 00:56:03,R08435,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Video,4,True,187,0.9064,1206,0.09360000000000002,0.32085561497326204
REV008436,2025-08-19 21:36:52,R08436,North America (NA),L1 - General,Hate Speech,Image,9,True,236,0.9063,543,0.0937,0.2542372881355932
REV008437,2025-08-22 18:45:34,R08437,Latin America (LATAM),L1 - General,Spam & Scams,Livestream,5,True,191,0.9141,10299,0.08589999999999998,0.31413612565445026
REV008438,2025-08-07 11:12:25,R08438,North America (NA),L3 - Policy Expert,Spam & Scams,Video,7,True,274,0.9389,2150,0.06110000000000004,0.21897810218978103
REV008439,2025-08-07 13:26:59,R08439,North America (NA),L1 - General,Spam & Scams,Text,4,False,170,0.8365,26030,0.16349999999999998,0.35294117647058826
REV008440,2025-08-27 15:18:07,R08440,Europe (EU),L1 - General,Spam & Scams,Video,5,True,102,0.8748,4511,0.12519999999999998,0.5882352941176471
REV008441,2025-08-30 16:07:48,R08441,North America (NA),L1 - General,Violent Content,Video,4,True,136,0.7935,587,0.20650000000000002,0.4411764705882353
REV008442,2025-08-03 05:57:23,R08442,Latin America (LATAM),L1 - General,Spam & Scams,Image,1,False,144,0.8371,4535,0.16290000000000004,0.4166666666666667
REV008443,2025-08-19 01:37:01,R08443,North America (NA),L1 - General,Intellectual Property,Image,1,True,141,0.7656,1164,0.23440000000000005,0.425531914893617
REV008444,2025-08-03 23:27:11,R08444,Europe (EU),L3 - Policy Expert,Violent Content,Video,4,True,237,0.8992,2058,0.1008,0.25316455696202533
REV008445,2025-08-08 03:30:23,R08445,Latin America (LATAM),L2 - Complex,Intellectual Property,Video,1,False,124,0.9898,2153,0.010199999999999987,0.4838709677419355
REV008446,2025-08-07 20:04:02,R08446,Europe (EU),L2 - Complex,Hate Speech,Video,6,False,277,0.9064,817,0.09360000000000002,0.21660649819494585
REV008447,2025-08-08 08:57:11,R08447,North America (NA),L1 - General,Hate Speech,Text,5,True,184,0.8447,1183,0.1553,0.32608695652173914
REV008448,2025-08-24 04:29:29,R08448,North America (NA),L1 - General,Violent Content,Video,1,False,106,0.9649,3844,0.03510000000000002,0.5660377358490566
REV008449,2025-08-19 14:19:16,R08449,Europe (EU),L2 - Complex,Spam & Scams,Image,4,False,194,0.8661,1268,0.13390000000000002,0.30927835051546393
REV008450,2025-08-15 11:27:24,R08450,North America (NA),L2 - Complex,Hate Speech,Video,5,True,227,0.8616,9393,0.13839999999999997,0.2643171806167401
REV008451,2025-08-11 14:28:14,R08451,Europe (EU),L1 - General,Spam & Scams,Image,8,True,222,0.7662,1425,0.2338,0.2702702702702703
REV008452,2025-08-02 02:24:17,R08452,Asia-Pacific (APAC),L2 - Complex,Violent Content,Text,4,True,190,0.8764,1006,0.12360000000000004,0.3157894736842105
REV008453,2025-08-13 13:56:25,R08453,Asia-Pacific (APAC),L3 - Policy Expert,Hate Speech,Video,2,True,145,0.9348,1081,0.06520000000000004,0.41379310344827586
REV008454,2025-08-03 20:34:49,R08454,North America (NA),L1 - General,Hate Speech,Image,1,False,118,0.8755,1426,0.12450000000000006,0.5084745762711864
REV008455,2025-08-30 05:20:38,R08455,North America (NA),L1 - General,Hate Speech,Video,4,False,208,0.8632,1822,0.13680000000000003,0.28846153846153844
REV008456,2025-08-27 00:03:29,R08456,North America (NA),L1 - General,Violent Content,Text,3,False,155,0.8777,2207,0.12229999999999996,0.3870967741935484
REV008457,2025-08-17 22:58:08,R08457,Europe (EU),L3 - Policy Expert,Violent Content,Text,5,False,360,0.9295,4874,0.07050000000000001,0.16666666666666666
REV008458,2025-08-23 14:39:34,R08458,Europe (EU),L1 - General,Hate Speech,Image,5,False,236,0.8406,1002,0.1594,0.2542372881355932
REV008459,2025-08-29 00:30:12,R08459,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Video,6,True,233,0.8766,1084,0.12339999999999995,0.2575107296137339
REV008460,2025-08-11 03:13:04,R08460,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,6,True,196,0.8087,2564,0.19130000000000003,0.30612244897959184
REV008461,2025-08-13 10:35:58,R08461,North America (NA),L1 - General,Violent Content,Image,4,True,131,0.7759,8372,0.22409999999999997,0.4580152671755725
REV008462,2025-08-26 03:50:27,R08462,Europe (EU),L2 - Complex,Violent Content,Image,6,False,247,0.8807,1991,0.11929999999999996,0.242914979757085
REV008463,2025-08-01 22:33:58,R08463,North America (NA),L1 - General,Hate Speech,Image,2,False,107,0.9476,2032,0.0524,0.5607476635514018
REV008464,2025-08-13 01:35:36,R08464,North America (NA),L2 - Complex,Violent Content,Image,5,True,172,0.8125,1845,0.1875,0.3488372093023256
REV008465,2025-08-21 04:13:47,R08465,North America (NA),L2 - Complex,Intellectual Property,Video,5,True,200,0.8347,2045,0.1653,0.3
REV008466,2025-08-28 10:48:13,R08466,North America (NA),L2 - Complex,Intellectual Property,Image,5,True,189,0.8772,2047,0.12280000000000002,0.31746031746031744
REV008467,2025-08-07 18:54:30,R08467,Europe (EU),L1 - General,Hate Speech,Video,3,False,197,0.8752,1479,0.12480000000000002,0.30456852791878175
REV008468,2025-08-03 01:13:36,R08468,Europe (EU),L1 - General,Hate Speech,Livestream,3,True,175,0.871,467,0.129,0.34285714285714286
REV008469,2025-08-06 06:23:08,R08469,North America (NA),L2 - Complex,Intellectual Property,Video,6,False,273,0.8632,1662,0.13680000000000003,0.21978021978021978
REV008470,2025-08-26 04:35:12,R08470,Latin America (LATAM),L1 - General,Hate Speech,Video,4,True,165,0.8448,1388,0.1552,0.36363636363636365
REV008471,2025-08-30 08:26:55,R08471,Europe (EU),L1 - General,Violent Content,Image,6,False,168,0.8513,8657,0.14870000000000005,0.35714285714285715
REV008472,2025-08-02 10:21:02,R08472,North America (NA),L1 - General,Hate Speech,Video,4,False,178,0.7935,3161,0.20650000000000002,0.33707865168539325
REV008473,2025-08-22 01:05:52,R08473,North America (NA),L1 - General,Spam & Scams,Text,10,True,248,0.9097,3880,0.09030000000000005,0.24193548387096775
REV008474,2025-08-08 08:47:18,R08474,Europe (EU),L1 - General,Hate Speech,Text,4,True,97,0.8585,2478,0.14149999999999996,0.6185567010309279
REV008475,2025-08-18 03:09:35,R08475,Latin America (LATAM),L2 - Complex,Violent Content,Image,7,True,233,0.8837,1031,0.11629999999999996,0.2575107296137339
REV008476,2025-08-22 04:11:24,R08476,Europe (EU),L2 - Complex,Hate Speech,Text,10,True,253,0.8286,781,0.1714,0.23715415019762845
REV008477,2025-08-20 07:14:50,R08477,Latin America (LATAM),L1 - General,Hate Speech,Text,7,False,241,0.7511,1591,0.2489,0.24896265560165975
REV008478,2025-08-30 18:25:20,R08478,Europe (EU),L3 - Policy Expert,Violent Content,Video,4,True,179,0.9072,652,0.0928,0.33519553072625696
REV008479,2025-08-23 08:50:56,R08479,Europe (EU),L1 - General,Hate Speech,Text,5,True,212,0.8392,9831,0.16080000000000005,0.2830188679245283
REV008480,2025-08-03 14:32:01,R08480,Europe (EU),L1 - General,Hate Speech,Text,1,False,149,0.9034,718,0.09660000000000002,0.40268456375838924
REV008481,2025-08-23 18:57:16,R08481,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,1,True,121,0.8615,6326,0.13849999999999996,0.49586776859504134
REV008482,2025-08-10 12:35:22,R08482,Europe (EU),L2 - Complex,Hate Speech,Text,5,False,264,0.9578,1543,0.042200000000000015,0.22727272727272727
REV008483,2025-08-25 00:18:42,R08483,Asia-Pacific (APAC),L3 - Policy Expert,Intellectual Property,Text,4,True,236,0.9374,1046,0.06259999999999999,0.2542372881355932
REV008484,2025-08-13 18:43:08,R08484,North America (NA),L1 - General,Violent Content,Text,3,False,147,0.7876,3789,0.21240000000000003,0.40816326530612246
REV008485,2025-08-16 14:07:59,R08485,Europe (EU),L1 - General,Intellectual Property,Video,5,True,185,0.8748,2269,0.12519999999999998,0.32432432432432434
REV008486,2025-08-11 18:41:50,R08486,Europe (EU),L1 - General,Hate Speech,Video,4,True,134,0.8023,834,0.1977,0.44776119402985076
REV008487,2025-08-27 16:42:49,R08487,Europe (EU),L2 - Complex,Hate Speech,Livestream,3,True,208,0.8804,1499,0.11960000000000004,0.28846153846153844
REV008488,2025-08-03 10:44:23,R08488,North America (NA),L2 - Complex,Spam & Scams,Image,7,False,277,0.8655,1953,0.13449999999999995,0.21660649819494585
REV008489,2025-08-20 07:16:28,R08489,Europe (EU),L2 - Complex,Hate Speech,Image,2,False,206,0.8836,1537,0.11639999999999995,0.2912621359223301
REV008490,2025-08-04 02:36:42,R08490,Europe (EU),L1 - General,Violent Content,Livestream,6,False,188,0.879,1713,0.121,0.3191489361702128
REV008491,2025-08-28 17:13:40,R08491,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,5,False,185,0.8262,934,0.17379999999999995,0.32432432432432434
REV008492,2025-08-08 15:56:53,R08492,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Image,8,False,340,0.8037,3466,0.19630000000000003,0.17647058823529413
REV008493,2025-08-16 15:19:57,R08493,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Image,4,False,253,0.8544,270,0.14559999999999995,0.23715415019762845
REV008494,2025-08-07 06:43:28,R08494,North America (NA),L1 - General,Intellectual Property,Video,2,True,114,0.8578,3108,0.1422,0.5263157894736842
REV008495,2025-08-26 08:41:46,R08495,Latin America (LATAM),L1 - General,Violent Content,Image,4,True,160,0.8605,2352,0.13949999999999996,0.375
REV008496,2025-08-30 00:35:20,R08496,Asia-Pacific (APAC),L3 - Policy Expert,Violent Content,Text,5,True,271,0.9529,1727,0.04710000000000003,0.22140221402214022
REV008497,2025-08-02 01:57:56,R08497,North America (NA),L1 - General,Hate Speech,Video,7,True,172,0.8723,1529,0.12770000000000004,0.3488372093023256
REV008498,2025-08-02 07:49:20,R08498,North America (NA),L1 - General,Spam & Scams,Text,7,True,166,0.8785,3715,0.12150000000000005,0.3614457831325301
REV008499,2025-08-11 15:45:07,R08499,North America (NA),L1 - General,Intellectual Property,Livestream,5,True,130,0.8379,4402,0.16210000000000002,0.46153846153846156
REV008500,2025-08-16 14:59:47,R08500,Europe (EU),L1 - General,Violent Content,Livestream,5,True,168,0.7938,2435,0.20620000000000005,0.35714285714285715
REV008501,2025-08-11 01:27:21,R08501,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,6,True,183,0.795,764,0.20499999999999996,0.32786885245901637
REV008502,2025-08-07 08:40:56,R08502,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Text,7,True,156,0.8631,2532,0.13690000000000002,0.38461538461538464
REV008503,2025-08-18 07:07:55,R08503,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,6,True,184,0.8096,1339,0.1904,0.32608695652173914
REV008504,2025-08-25 06:45:53,R08504,North America (NA),L1 - General,Spam & Scams,Text,6,False,227,0.7987,4360,0.20130000000000003,0.2643171806167401
REV008505,2025-08-22 03:23:49,R08505,Europe (EU),L2 - Complex,Hate Speech,Image,5,True,185,0.8898,1952,0.11019999999999996,0.32432432432432434
REV008506,2025-08-28 17:21:05,R08506,North America (NA),L3 - Policy Expert,Spam & Scams,Image,6,False,362,0.9343,5008,0.06569999999999998,0.16574585635359115
REV008507,2025-08-18 15:21:01,R08507,North America (NA),L2 - Complex,Hate Speech,Video,6,True,176,0.8255,2000,0.1745,0.3409090909090909
REV008508,2025-08-02 01:27:59,R08508,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,3,True,120,0.9552,5880,0.04479999999999995,0.5
REV008509,2025-08-21 10:03:59,R08509,North America (NA),L3 - Policy Expert,Hate Speech,Image,2,True,182,0.9093,1273,0.0907,0.32967032967032966
REV008510,2025-08-16 11:58:03,R08510,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Image,3,False,222,0.8862,984,0.11380000000000001,0.2702702702702703
REV008511,2025-08-15 00:12:48,R08511,Europe (EU),L3 - Policy Expert,Spam & Scams,Image,4,False,310,0.9606,2312,0.03939999999999999,0.1935483870967742
REV008512,2025-08-21 03:21:21,R08512,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Livestream,6,False,264,0.8856,1890,0.11439999999999995,0.22727272727272727
REV008513,2025-08-08 02:03:56,R08513,North America (NA),L2 - Complex,Hate Speech,Video,4,True,184,0.8592,1521,0.14080000000000004,0.32608695652173914
REV008514,2025-08-28 11:29:11,R08514,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Text,5,False,216,0.8505,5459,0.14949999999999997,0.2777777777777778
REV008515,2025-08-30 05:48:57,R08515,Latin America (LATAM),L3 - Policy Expert,Intellectual Property,Video,5,False,334,0.9035,1289,0.09650000000000003,0.17964071856287425
REV008516,2025-08-03 01:17:56,R08516,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Text,6,False,251,0.8309,900,0.16910000000000003,0.23904382470119523
REV008517,2025-08-14 21:06:57,R08517,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Image,4,False,215,0.7968,2031,0.20320000000000005,0.27906976744186046
REV008518,2025-08-22 05:09:02,R08518,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,4,False,112,0.7809,838,0.21909999999999996,0.5357142857142857
REV008519,2025-08-27 02:06:02,R08519,Europe (EU),L3 - Policy Expert,Spam & Scams,Text,2,True,170,0.9489,1403,0.051100000000000034,0.35294117647058826
REV008520,2025-08-11 16:44:36,R08520,Asia-Pacific (APAC),L1 - General,Violent Content,Text,6,False,199,0.7604,2032,0.23960000000000004,0.3015075376884422
REV008521,2025-08-13 08:45:07,R08521,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,1,False,137,0.846,6947,0.15400000000000003,0.43795620437956206
REV008522,2025-08-27 09:58:41,R08522,Europe (EU),L2 - Complex,Spam & Scams,Livestream,5,False,185,0.8904,648,0.10960000000000003,0.32432432432432434
REV008523,2025-08-23 08:30:41,R08523,Asia-Pacific (APAC),L1 - General,Spam & Scams,Video,7,True,149,0.8152,2590,0.18479999999999996,0.40268456375838924
REV008524,2025-08-04 01:37:13,R08524,Europe (EU),L1 - General,Hate Speech,Image,5,False,186,0.7834,2575,0.21660000000000001,0.3225806451612903
REV008525,2025-08-07 04:17:37,R08525,North America (NA),L1 - General,Spam & Scams,Image,6,False,237,0.7803,1148,0.2197,0.25316455696202533
REV008526,2025-08-23 05:56:41,R08526,Europe (EU),L1 - General,Hate Speech,Image,4,True,156,0.8522,5195,0.14780000000000004,0.38461538461538464
REV008527,2025-08-14 02:56:08,R08527,North America (NA),L1 - General,Violent Content,Text,5,True,135,0.7537,3690,0.24629999999999996,0.4444444444444444
REV008528,2025-08-14 03:28:50,R08528,Europe (EU),L2 - Complex,Spam & Scams,Text,5,True,156,0.837,1046,0.16300000000000003,0.38461538461538464
REV008529,2025-08-27 16:28:14,R08529,North America (NA),L2 - Complex,Hate Speech,Text,6,True,195,0.9105,801,0.08950000000000002,0.3076923076923077
REV008530,2025-08-14 09:17:29,R08530,Europe (EU),L1 - General,Violent Content,Image,4,False,206,0.8132,4665,0.18679999999999997,0.2912621359223301
REV008531,2025-08-15 16:21:10,R08531,Asia-Pacific (APAC),L2 - Complex,Violent Content,Text,3,True,161,0.9367,854,0.06330000000000002,0.37267080745341613
REV008532,2025-08-19 19:15:08,R08532,Europe (EU),L2 - Complex,Violent Content,Video,6,False,335,0.8173,1657,0.18269999999999997,0.1791044776119403
REV008533,2025-08-23 04:25:49,R08533,North America (NA),L1 - General,Violent Content,Image,5,True,145,0.8439,3256,0.15610000000000002,0.41379310344827586
REV008534,2025-08-30 03:21:39,R08534,Europe (EU),L2 - Complex,Hate Speech,Image,4,False,188,0.8866,2313,0.11339999999999995,0.3191489361702128
REV008535,2025-08-10 17:58:49,R08535,North America (NA),L1 - General,Hate Speech,Image,6,True,197,0.8099,996,0.19010000000000005,0.30456852791878175
REV008536,2025-08-14 19:33:02,R08536,Europe (EU),L2 - Complex,Intellectual Property,Image,9,False,347,0.9147,4246,0.08530000000000004,0.1729106628242075
REV008537,2025-08-18 17:54:46,R08537,Europe (EU),L1 - General,Hate Speech,Text,6,True,118,0.8109,3626,0.18910000000000005,0.5084745762711864
REV008538,2025-08-11 06:56:16,R08538,Latin America (LATAM),L3 - Policy Expert,Hate Speech,Image,7,True,235,0.9029,2569,0.09709999999999996,0.2553191489361702
REV008539,2025-08-19 10:06:10,R08539,North America (NA),L1 - General,Hate Speech,Text,5,False,168,0.8908,844,0.10919999999999996,0.35714285714285715
REV008540,2025-08-03 00:29:48,R08540,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,8,False,209,0.758,3708,0.242,0.28708133971291866
REV008541,2025-08-18 17:05:32,R08541,Asia-Pacific (APAC),L1 - General,Hate Speech,Livestream,6,True,160,0.7608,7358,0.23919999999999997,0.375
REV008542,2025-08-02 10:39:06,R08542,Latin America (LATAM),L2 - Complex,Hate Speech,Image,4,False,264,0.8323,1171,0.16769999999999996,0.22727272727272727
REV008543,2025-08-07 07:18:39,R08543,North America (NA),L1 - General,Hate Speech,Text,6,False,193,0.7532,754,0.24680000000000002,0.31088082901554404
REV008544,2025-08-21 05:34:31,R08544,Europe (EU),L1 - General,Hate Speech,Text,6,False,261,0.8111,1435,0.18889999999999996,0.22988505747126436
REV008545,2025-08-12 23:01:30,R08545,North America (NA),L1 - General,Hate Speech,Image,4,False,195,0.8324,1909,0.16759999999999997,0.3076923076923077
REV008546,2025-08-05 23:47:11,R08546,Europe (EU),L1 - General,Hate Speech,Image,7,True,206,0.8332,780,0.16679999999999995,0.2912621359223301
REV008547,2025-08-09 17:49:58,R08547,North America (NA),L2 - Complex,Violent Content,Image,2,True,140,0.9125,432,0.08750000000000002,0.42857142857142855
REV008548,2025-08-29 02:51:35,R08548,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,6,False,256,0.8008,338,0.19920000000000004,0.234375
REV008549,2025-08-06 13:43:58,R08549,North America (NA),L2 - Complex,Violent Content,Video,4,True,188,0.8155,502,0.1845,0.3191489361702128
REV008550,2025-08-29 00:51:37,R08550,Europe (EU),L1 - General,Violent Content,Text,2,False,139,0.8361,988,0.16390000000000005,0.4316546762589928
REV008551,2025-08-27 01:36:41,R08551,Europe (EU),L1 - General,Violent Content,Video,5,False,231,0.8368,535,0.1632,0.2597402597402597
REV008552,2025-08-07 15:28:40,R08552,Latin America (LATAM),L1 - General,Violent Content,Video,4,True,146,0.8672,1291,0.13280000000000003,0.410958904109589
REV008553,2025-08-22 17:05:39,R08553,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Text,4,True,204,0.8543,1791,0.14570000000000005,0.29411764705882354
REV008554,2025-08-15 13:35:42,R08554,North America (NA),L2 - Complex,Violent Content,Image,3,True,132,0.9768,10663,0.0232,0.45454545454545453
REV008555,2025-08-13 23:19:40,R08555,North America (NA),L1 - General,Hate Speech,Video,9,False,214,0.8021,5273,0.19789999999999996,0.2803738317757009
REV008556,2025-08-25 19:15:36,R08556,North America (NA),L2 - Complex,Violent Content,Image,1,False,148,0.8921,4586,0.1079,0.40540540540540543
REV008557,2025-08-16 02:15:40,R08557,Asia-Pacific (APAC),L2 - Complex,Violent Content,Text,1,True,161,0.9221,1658,0.07789999999999997,0.37267080745341613
REV008558,2025-08-08 02:29:54,R08558,Asia-Pacific (APAC),L1 - General,Violent Content,Image,6,True,129,0.8316,2132,0.1684,0.46511627906976744
REV008559,2025-08-21 16:51:42,R08559,Europe (EU),L2 - Complex,Violent Content,Image,6,False,255,0.8541,891,0.14590000000000003,0.23529411764705882
REV008560,2025-08-19 10:08:31,R08560,North America (NA),L1 - General,Spam & Scams,Image,2,True,130,0.8041,1249,0.19589999999999996,0.46153846153846156
REV008561,2025-08-19 20:27:33,R08561,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,4,False,227,0.75,1849,0.25,0.2643171806167401
REV008562,2025-08-24 19:52:01,R08562,Europe (EU),L1 - General,Violent Content,Image,6,False,230,0.75,7364,0.25,0.2608695652173913
REV008563,2025-08-23 16:33:11,R08563,Latin America (LATAM),L2 - Complex,Spam & Scams,Video,4,True,165,0.8732,623,0.12680000000000002,0.36363636363636365
REV008564,2025-08-06 08:39:04,R08564,Europe (EU),L1 - General,Violent Content,Image,7,False,239,0.8451,2280,0.15490000000000004,0.2510460251046025
REV008565,2025-08-23 16:58:41,R08565,North America (NA),L1 - General,Hate Speech,Image,5,False,207,0.8234,3708,0.17659999999999998,0.2898550724637681
REV008566,2025-08-14 21:03:49,R08566,Europe (EU),L1 - General,Spam & Scams,Text,4,True,147,0.8682,630,0.13180000000000003,0.40816326530612246
REV008567,2025-08-11 09:55:51,R08567,North America (NA),L1 - General,Intellectual Property,Image,2,True,121,0.864,1003,0.136,0.49586776859504134
REV008568,2025-08-04 16:16:57,R08568,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,5,True,129,0.824,2399,0.17600000000000005,0.46511627906976744
REV008569,2025-08-25 12:55:00,R08569,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,4,True,148,0.9424,6589,0.057599999999999985,0.40540540540540543
REV008570,2025-08-01 16:24:32,R08570,North America (NA),L1 - General,Violent Content,Image,7,False,218,0.8752,2128,0.12480000000000002,0.27522935779816515
REV008571,2025-08-20 18:00:22,R08571,North America (NA),L2 - Complex,Violent Content,Image,7,True,276,0.8547,1331,0.14529999999999998,0.21739130434782608
REV008572,2025-08-26 01:04:03,R08572,North America (NA),L1 - General,Spam & Scams,Image,5,True,151,0.8854,1316,0.11460000000000004,0.3973509933774834
REV008573,2025-08-01 01:58:06,R08573,Latin America (LATAM),L2 - Complex,Spam & Scams,Text,5,True,186,0.9171,3237,0.08289999999999997,0.3225806451612903
REV008574,2025-08-05 12:19:22,R08574,North America (NA),L1 - General,Hate Speech,Image,4,True,122,0.7796,1419,0.22040000000000004,0.4918032786885246
REV008575,2025-08-07 20:29:01,R08575,North America (NA),L2 - Complex,Spam & Scams,Livestream,4,True,198,0.8177,3360,0.18230000000000002,0.30303030303030304
REV008576,2025-08-10 06:41:20,R08576,North America (NA),L2 - Complex,Spam & Scams,Image,3,True,187,0.9368,3391,0.06320000000000003,0.32085561497326204
REV008577,2025-08-22 12:27:14,R08577,Europe (EU),L1 - General,Violent Content,Image,5,True,104,0.8513,3328,0.14870000000000005,0.5769230769230769
REV008578,2025-08-11 21:48:49,R08578,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Livestream,4,False,146,0.9146,2750,0.08540000000000003,0.410958904109589
REV008579,2025-08-09 20:00:10,R08579,Asia-Pacific (APAC),L1 - General,Violent Content,Text,8,True,216,0.8807,2232,0.11929999999999996,0.2777777777777778
