review_id,review_date_time,reviewer_id,region,team_level,policy_area,content_type,content_complexity_score,ai_triage_used,review_time_seconds,decision_accuracy_rate,reviewer_monthly_volume,decision_error_rate,reviews_per_minute
REV009617,2025-08-10 15:01:50,R09617,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,2,False,141,0.8638,601,0.1362,0.425531914893617
REV009618,2025-08-23 08:55:19,R09618,Europe (EU),L3 - Policy Expert,Violent Content,Text,3,True,287,0.9206,2455,0.0794,0.2090592334494773
REV009619,2025-08-24 19:12:50,R09619,Europe (EU),L2 - Complex,Hate Speech,Image,5,True,284,0.9808,3844,0.0191999999999999,0.2112676056338028
REV009620,2025-08-25 20:59:11,R09620,Latin America (LATAM),L2 - Complex,Violent Content,Video,6,True,213,0.9539,739,0.0461,0.2816901408450704
REV009621,2025-08-22 14:22:41,R09621,North America (NA),L1 - General,Spam & Scams,Video,4,True,166,0.9225,1226,0.0775,0.3614457831325301
REV009622,2025-08-21 21:01:53,R09622,Europe (EU),L1 - General,Violent Content,Image,8,True,223,0.9173,3830,0.0827,0.2690582959641255
REV009623,2025-08-19 15:22:00,R09623,Asia-Pacific (APAC),L1 - General,Violent Content,Text,6,False,205,0.8517,349,0.1483,0.2926829268292683
REV009624,2025-08-27 14:32:19,R09624,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Text,9,True,350,0.9158,1737,0.0842,0.1714285714285714
REV009625,2025-08-22 05:17:31,R09625,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,5,True,235,0.9466,6040,0.0534,0.2553191489361702
REV009626,2025-08-04 01:09:16,R09626,North America (NA),L1 - General,Spam & Scams,Video,3,True,190,0.8389,1200,0.1611,0.3157894736842105
REV009627,2025-08-26 21:27:05,R09627,North America (NA),L3 - Policy Expert,Intellectual Property,Video,5,False,362,0.9098,960,0.0901999999999999,0.1657458563535911
REV009628,2025-08-14 01:09:20,R09628,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,9,False,239,0.9266,3158,0.0734,0.2510460251046025
REV009629,2025-08-04 23:21:28,R09629,Europe (EU),L2 - Complex,Hate Speech,Video,3,False,166,0.8768,3599,0.1231999999999999,0.3614457831325301
REV009630,2025-08-24 04:15:07,R09630,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,7,True,223,0.8788,13478,0.1211999999999999,0.2690582959641255
REV009631,2025-08-13 20:15:36,R09631,North America (NA),L3 - Policy Expert,Hate Speech,Text,3,False,288,0.9363,1696,0.0636999999999999,0.2083333333333333
REV009632,2025-08-28 10:20:11,R09632,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,4,True,211,0.932,1715,0.0679999999999999,0.2843601895734597
REV009633,2025-08-07 17:57:52,R09633,Europe (EU),L2 - Complex,Spam & Scams,Livestream,4,False,226,0.8278,331,0.1722,0.2654867256637168
REV009634,2025-08-29 19:14:49,R09634,North America (NA),L3 - Policy Expert,Hate Speech,Text,3,False,208,0.955,1627,0.045,0.2884615384615384
REV009635,2025-08-17 07:46:04,R09635,Europe (EU),L3 - Policy Expert,Spam & Scams,Video,7,False,357,0.9499,656,0.0501,0.1680672268907563
REV009636,2025-08-16 17:18:13,R09636,Asia-Pacific (APAC),L1 - General,Spam & Scams,Text,8,True,245,0.8617,2438,0.1382999999999999,0.2448979591836734
REV009637,2025-08-23 02:52:08,R09637,North America (NA),L1 - General,Violent Content,Video,7,True,166,0.801,4688,0.1989999999999999,0.3614457831325301
REV009638,2025-08-07 12:09:53,R09638,Europe (EU),L2 - Complex,Hate Speech,Livestream,5,True,173,0.8797,651,0.1202999999999999,0.3468208092485549
REV009639,2025-08-11 20:51:17,R09639,Europe (EU),L2 - Complex,Hate Speech,Image,2,True,193,0.9386,1855,0.0614,0.310880829015544
REV009640,2025-08-08 13:38:59,R09640,North America (NA),L1 - General,Hate Speech,Video,5,True,167,0.7629,1143,0.2370999999999999,0.3592814371257485
REV009641,2025-08-29 01:42:38,R09641,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,6,True,274,0.9226,604,0.0774,0.218978102189781
REV009642,2025-08-02 03:39:56,R09642,North America (NA),L1 - General,Spam & Scams,Livestream,5,True,254,0.9633,2111,0.0366999999999999,0.2362204724409448
REV009643,2025-08-22 10:19:39,R09643,North America (NA),L1 - General,Violent Content,Text,8,True,277,0.8531,1218,0.1469,0.2166064981949458
REV009644,2025-08-24 21:09:16,R09644,Europe (EU),L1 - General,Hate Speech,Video,5,True,219,0.8729,3021,0.1271,0.273972602739726
REV009645,2025-08-13 02:34:32,R09645,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,4,True,251,0.8954,1879,0.1046,0.2390438247011952
REV009646,2025-08-08 19:21:42,R09646,Latin America (LATAM),L2 - Complex,Violent Content,Text,7,False,292,0.8739,2135,0.1261,0.2054794520547945
REV009647,2025-08-25 08:56:17,R09647,North America (NA),L3 - Policy Expert,Spam & Scams,Livestream,7,True,329,0.9439,1756,0.0561,0.182370820668693
REV009648,2025-08-16 14:58:39,R09648,Europe (EU),L2 - Complex,Spam & Scams,Livestream,8,True,271,0.9483,2355,0.0516999999999999,0.2214022140221402
REV009649,2025-08-05 17:39:02,R09649,North America (NA),L2 - Complex,Hate Speech,Livestream,6,True,267,0.9161,8118,0.0838999999999999,0.2247191011235955
REV009650,2025-08-28 16:01:54,R09650,Asia-Pacific (APAC),L1 - General,Intellectual Property,Image,3,False,145,0.8852,4172,0.1148,0.4137931034482758
REV009651,2025-08-21 05:40:08,R09651,Europe (EU),L1 - General,Violent Content,Text,1,True,178,0.8862,786,0.1138,0.3370786516853932
REV009652,2025-08-29 08:53:32,R09652,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,2,True,201,0.9359,9238,0.0641,0.2985074626865671
REV009653,2025-08-14 13:29:18,R09653,North America (NA),L2 - Complex,Hate Speech,Text,4,False,269,0.8709,1501,0.1291,0.2230483271375464
REV009654,2025-08-13 12:29:41,R09654,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,8,True,268,0.8347,1290,0.1653,0.2238805970149253
REV009655,2025-08-25 14:47:49,R09655,Europe (EU),L2 - Complex,Violent Content,Image,7,True,266,0.8867,2288,0.1132999999999999,0.225563909774436
REV009656,2025-08-11 21:50:39,R09656,Latin America (LATAM),L3 - Policy Expert,Spam & Scams,Image,4,False,302,0.9562,789,0.0437999999999999,0.1986754966887417
REV009657,2025-08-12 11:33:13,R09657,North America (NA),L1 - General,Violent Content,Text,7,True,224,0.9028,2514,0.0971999999999999,0.2678571428571428
REV009658,2025-08-16 14:48:02,R09658,Europe (EU),L1 - General,Intellectual Property,Video,2,True,115,0.8797,3119,0.1202999999999999,0.5217391304347826
REV009659,2025-08-18 11:41:42,R09659,Asia-Pacific (APAC),L1 - General,Violent Content,Livestream,7,True,232,0.7934,1456,0.2066,0.2586206896551724
REV009660,2025-08-25 12:08:41,R09660,Europe (EU),L1 - General,Intellectual Property,Image,4,False,209,0.842,2123,0.158,0.2870813397129186
REV009661,2025-08-12 07:29:22,R09661,North America (NA),L2 - Complex,Spam & Scams,Image,6,True,284,0.8646,1608,0.1353999999999999,0.2112676056338028
REV009662,2025-08-29 08:16:06,R09662,Latin America (LATAM),L3 - Policy Expert,Hate Speech,Text,6,False,383,0.9128,159,0.0872,0.1566579634464752
REV009663,2025-08-29 15:11:41,R09663,North America (NA),L2 - Complex,Hate Speech,Text,6,True,219,0.894,1340,0.1059999999999999,0.273972602739726
REV009664,2025-08-02 04:28:57,R09664,North America (NA),L2 - Complex,Spam & Scams,Livestream,3,False,212,0.9248,1038,0.0752,0.2830188679245283
REV009665,2025-08-22 01:20:01,R09665,Europe (EU),L2 - Complex,Hate Speech,Image,4,True,149,0.8623,1559,0.1377,0.4026845637583892
REV009666,2025-08-28 09:35:03,R09666,Europe (EU),L1 - General,Hate Speech,Image,7,True,235,0.8868,635,0.1131999999999999,0.2553191489361702
REV009667,2025-08-11 10:22:27,R09667,Asia-Pacific (APAC),L2 - Complex,Intellectual Property,Livestream,6,False,269,0.8532,574,0.1468,0.2230483271375464
REV009668,2025-08-15 19:38:00,R09668,Europe (EU),L2 - Complex,Intellectual Property,Livestream,3,True,151,0.8544,908,0.1455999999999999,0.3973509933774834
REV009669,2025-08-16 15:41:47,R09669,Europe (EU),L2 - Complex,Spam & Scams,Video,6,True,192,0.8902,2647,0.1098,0.3125
REV009670,2025-08-21 14:05:27,R09670,Europe (EU),L1 - General,Spam & Scams,Image,3,False,178,0.8249,1700,0.1751,0.3370786516853932
REV009671,2025-08-10 04:03:34,R09671,Europe (EU),L1 - General,Hate Speech,Image,2,True,125,0.8554,793,0.1445999999999999,0.48
REV009672,2025-08-07 20:10:58,R09672,Latin America (LATAM),L1 - General,Hate Speech,Livestream,4,True,164,0.8456,608,0.1543999999999999,0.3658536585365853
REV009673,2025-08-20 09:39:33,R09673,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Image,5,True,223,0.8992,4074,0.1008,0.2690582959641255
REV009674,2025-08-15 19:22:52,R09674,Europe (EU),L1 - General,Violent Content,Text,3,False,147,0.7871,1396,0.2128999999999999,0.4081632653061224
REV009675,2025-08-10 10:33:56,R09675,North America (NA),L1 - General,Hate Speech,Video,7,True,234,0.803,3775,0.1969999999999999,0.2564102564102564
REV009676,2025-08-19 09:40:16,R09676,Latin America (LATAM),L2 - Complex,Spam & Scams,Image,4,True,244,0.8871,2874,0.1129,0.2459016393442623
REV009677,2025-08-19 04:52:10,R09677,North America (NA),L1 - General,Violent Content,Video,5,True,155,0.794,2598,0.2059999999999999,0.3870967741935484
REV009678,2025-08-06 04:33:22,R09678,North America (NA),L1 - General,Spam & Scams,Video,6,True,206,0.8374,504,0.1625999999999999,0.2912621359223301
REV009679,2025-08-29 08:30:51,R09679,North America (NA),L2 - Complex,Violent Content,Video,9,True,402,0.8795,2696,0.1205,0.1492537313432835
REV009680,2025-08-27 18:34:08,R09680,North America (NA),L1 - General,Hate Speech,Video,6,False,231,0.9414,829,0.0585999999999999,0.2597402597402597
REV009681,2025-08-09 18:33:39,R09681,Asia-Pacific (APAC),L1 - General,Violent Content,Livestream,4,True,204,0.8795,1075,0.1205,0.2941176470588235
REV009682,2025-08-04 06:17:13,R09682,Europe (EU),L1 - General,Spam & Scams,Video,3,False,151,0.7996,222,0.2004,0.3973509933774834
REV009683,2025-08-18 18:37:14,R09683,Latin America (LATAM),L1 - General,Hate Speech,Image,2,True,164,0.9018,585,0.0981999999999999,0.3658536585365853
REV009684,2025-08-29 06:29:07,R09684,North America (NA),L1 - General,Intellectual Property,Video,3,False,202,0.8996,1208,0.1004,0.297029702970297
REV009685,2025-08-15 07:36:08,R09685,Europe (EU),L2 - Complex,Hate Speech,Text,5,True,257,0.917,3762,0.0829999999999999,0.2334630350194552
REV009686,2025-08-21 08:53:47,R09686,Latin America (LATAM),L1 - General,Violent Content,Text,7,False,236,0.8405,3715,0.1594999999999999,0.2542372881355932
REV009687,2025-08-17 09:41:25,R09687,Asia-Pacific (APAC),L1 - General,Violent Content,Video,5,True,184,0.9203,1578,0.0797,0.3260869565217391
REV009688,2025-08-18 14:31:33,R09688,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,4,True,167,0.8554,882,0.1445999999999999,0.3592814371257485
REV009689,2025-08-24 00:13:42,R09689,North America (NA),L1 - General,Violent Content,Video,5,True,180,0.75,1552,0.25,0.3333333333333333
REV009690,2025-08-13 14:01:28,R09690,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Image,8,False,225,0.9466,816,0.0534,0.2666666666666666
REV009691,2025-08-10 01:07:55,R09691,North America (NA),L1 - General,Spam & Scams,Video,3,True,191,0.75,2044,0.25,0.3141361256544502
REV009692,2025-08-03 17:41:42,R09692,Europe (EU),L1 - General,Intellectual Property,Video,6,False,257,0.836,2111,0.164,0.2334630350194552
REV009693,2025-08-01 06:15:51,R09693,Europe (EU),L1 - General,Intellectual Property,Image,4,False,159,0.8537,7557,0.1462999999999999,0.3773584905660377
REV009694,2025-08-02 02:00:08,R09694,Europe (EU),L1 - General,Intellectual Property,Video,5,False,179,0.882,4017,0.118,0.3351955307262569
REV009695,2025-08-04 07:35:39,R09695,Asia-Pacific (APAC),L1 - General,Violent Content,Image,6,True,193,0.8727,1408,0.1272999999999999,0.310880829015544
REV009696,2025-08-19 10:07:00,R09696,Asia-Pacific (APAC),L2 - Complex,Violent Content,Video,8,True,309,0.9554,1804,0.0445999999999999,0.1941747572815534
REV009697,2025-08-28 03:20:04,R09697,North America (NA),L1 - General,Hate Speech,Livestream,5,True,145,0.8524,8564,0.1475999999999999,0.4137931034482758
REV009698,2025-08-24 18:29:50,R09698,Europe (EU),L1 - General,Hate Speech,Image,7,True,245,0.8513,2983,0.1487,0.2448979591836734
REV009699,2025-08-28 04:19:39,R09699,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,6,True,161,0.8296,4360,0.1704,0.3726708074534161
REV009700,2025-08-04 19:14:37,R09700,North America (NA),L1 - General,Spam & Scams,Video,2,True,158,0.9421,1453,0.0578999999999999,0.379746835443038
REV009701,2025-08-30 16:15:13,R09701,North America (NA),L1 - General,Spam & Scams,Image,5,False,262,0.7926,2216,0.2074,0.2290076335877862
REV009702,2025-08-06 18:49:15,R09702,North America (NA),L1 - General,Hate Speech,Text,10,False,283,0.8644,4011,0.1356,0.2120141342756183
REV009703,2025-08-20 23:14:42,R09703,Europe (EU),L2 - Complex,Intellectual Property,Image,5,False,278,0.9433,1958,0.0566999999999999,0.2158273381294964
REV009704,2025-08-22 13:30:32,R09704,Latin America (LATAM),L2 - Complex,Violent Content,Video,4,True,197,0.9041,2889,0.0958999999999999,0.3045685279187817
REV009705,2025-08-09 16:25:10,R09705,North America (NA),L1 - General,Hate Speech,Image,4,False,179,0.785,1355,0.2149999999999999,0.3351955307262569
REV009706,2025-08-26 17:52:24,R09706,Europe (EU),L1 - General,Hate Speech,Image,4,False,197,0.8613,5180,0.1387,0.3045685279187817
REV009707,2025-08-22 04:27:35,R09707,Asia-Pacific (APAC),L1 - General,Hate Speech,Image,2,True,120,0.7751,416,0.2249,0.5
REV009708,2025-08-11 04:37:50,R09708,North America (NA),L2 - Complex,Hate Speech,Image,1,False,153,0.8709,3466,0.1291,0.392156862745098
REV009709,2025-08-16 22:49:08,R09709,Latin America (LATAM),L2 - Complex,Intellectual Property,Image,3,True,163,0.9401,1204,0.0598999999999999,0.3680981595092024
REV009710,2025-08-29 00:57:31,R09710,Europe (EU),L1 - General,Spam & Scams,Text,4,False,180,0.8634,1048,0.1366,0.3333333333333333
REV009711,2025-08-18 08:40:33,R09711,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,6,False,165,0.9032,445,0.0968,0.3636363636363636
REV009712,2025-08-06 08:22:56,R09712,North America (NA),L3 - Policy Expert,Hate Speech,Text,4,True,216,0.9821,774,0.0179,0.2777777777777778
REV009713,2025-08-03 18:20:26,R09713,North America (NA),L1 - General,Violent Content,Image,5,True,179,0.8609,5831,0.1391,0.3351955307262569
REV009714,2025-08-20 21:02:34,R09714,North America (NA),L1 - General,Intellectual Property,Image,3,False,185,0.8487,981,0.1513,0.3243243243243243
REV009715,2025-08-09 16:33:02,R09715,North America (NA),L2 - Complex,Hate Speech,Image,2,False,212,0.8716,5201,0.1283999999999999,0.2830188679245283
REV009716,2025-08-06 13:50:09,R09716,Asia-Pacific (APAC),L1 - General,Violent Content,Video,6,False,238,0.8795,2320,0.1205,0.2521008403361344
REV009717,2025-08-15 07:00:32,R09717,North America (NA),L1 - General,Intellectual Property,Text,6,True,206,0.79,351,0.2099999999999999,0.2912621359223301
REV009718,2025-08-22 01:03:02,R09718,Europe (EU),L2 - Complex,Spam & Scams,Image,7,True,256,0.8923,1324,0.1077,0.234375
REV009719,2025-08-03 00:01:45,R09719,North America (NA),L2 - Complex,Intellectual Property,Text,7,True,236,0.9108,1816,0.0891999999999999,0.2542372881355932
REV009720,2025-08-05 13:23:01,R09720,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Image,8,True,306,0.8496,2231,0.1503999999999999,0.196078431372549
REV009721,2025-08-24 05:17:40,R09721,Asia-Pacific (APAC),L1 - General,Spam & Scams,Image,6,True,176,0.9411,3431,0.0588999999999999,0.3409090909090909
REV009722,2025-08-13 08:22:58,R09722,Europe (EU),L2 - Complex,Hate Speech,Video,4,True,271,0.9374,3384,0.0625999999999999,0.2214022140221402
REV009723,2025-08-15 03:34:53,R09723,North America (NA),L2 - Complex,Violent Content,Video,6,True,246,0.9127,314,0.0873,0.2439024390243902
REV009724,2025-08-01 10:19:40,R09724,Europe (EU),L1 - General,Hate Speech,Text,4,True,139,0.8335,5141,0.1664999999999999,0.4316546762589928
REV009725,2025-08-17 17:34:35,R09725,North America (NA),L1 - General,Spam & Scams,Image,5,False,192,0.7742,5728,0.2258,0.3125
REV009726,2025-08-08 08:06:16,R09726,North America (NA),L2 - Complex,Hate Speech,Image,6,True,237,0.9082,2962,0.0917999999999999,0.2531645569620253
REV009727,2025-08-17 09:40:40,R09727,Europe (EU),L1 - General,Spam & Scams,Video,8,True,200,0.8375,3755,0.1624999999999999,0.3
REV009728,2025-08-14 14:35:11,R09728,Latin America (LATAM),L1 - General,Spam & Scams,Video,7,False,277,0.93,5224,0.0699999999999999,0.2166064981949458
REV009729,2025-08-27 01:22:27,R09729,Asia-Pacific (APAC),L1 - General,Intellectual Property,Text,5,True,206,0.8814,1322,0.1186,0.2912621359223301
REV009730,2025-08-19 21:09:05,R09730,Europe (EU),L1 - General,Spam & Scams,Text,5,False,166,0.8295,2790,0.1704999999999999,0.3614457831325301
REV009731,2025-08-07 22:02:06,R09731,Europe (EU),L2 - Complex,Violent Content,Text,6,False,213,0.8879,2283,0.1120999999999999,0.2816901408450704
REV009732,2025-08-08 08:36:19,R09732,Latin America (LATAM),L1 - General,Spam & Scams,Text,7,False,241,0.7677,2548,0.2322999999999999,0.2489626556016597
REV009733,2025-08-30 00:39:01,R09733,Europe (EU),L1 - General,Hate Speech,Image,9,False,285,0.8578,1947,0.1422,0.2105263157894736
REV009734,2025-08-05 03:10:54,R09734,Europe (EU),L2 - Complex,Spam & Scams,Text,5,False,264,0.8608,1690,0.1392,0.2272727272727272
REV009735,2025-08-29 23:10:56,R09735,Latin America (LATAM),L2 - Complex,Spam & Scams,Image,5,False,258,0.8304,3966,0.1695999999999999,0.2325581395348837
REV009736,2025-08-22 18:46:26,R09736,North America (NA),L2 - Complex,Hate Speech,Video,5,True,242,0.8174,1391,0.1825999999999999,0.2479338842975206
REV009737,2025-08-12 10:58:44,R09737,North America (NA),L1 - General,Intellectual Property,Text,7,False,270,0.7573,1201,0.2427,0.2222222222222222
REV009738,2025-08-29 16:05:41,R09738,Europe (EU),L1 - General,Hate Speech,Video,6,True,237,0.9219,2402,0.0780999999999999,0.2531645569620253
REV009739,2025-08-23 18:00:29,R09739,North America (NA),L2 - Complex,Hate Speech,Image,4,True,222,0.912,1159,0.0879999999999999,0.2702702702702703
REV009740,2025-08-13 18:27:28,R09740,Europe (EU),L1 - General,Hate Speech,Video,5,True,204,0.868,4018,0.132,0.2941176470588235
REV009741,2025-08-19 22:04:45,R09741,Europe (EU),L1 - General,Hate Speech,Image,5,True,148,0.8777,320,0.1222999999999999,0.4054054054054054
REV009742,2025-08-01 19:13:44,R09742,Europe (EU),L2 - Complex,Hate Speech,Text,4,False,195,0.9153,7384,0.0847,0.3076923076923077
REV009743,2025-08-12 22:05:22,R09743,Latin America (LATAM),L1 - General,Hate Speech,Image,4,False,139,0.8844,449,0.1156,0.4316546762589928
REV009744,2025-08-03 17:12:25,R09744,North America (NA),L1 - General,Violent Content,Video,3,True,170,0.9052,5614,0.0948,0.3529411764705882
REV009745,2025-08-25 21:45:48,R09745,Europe (EU),L2 - Complex,Spam & Scams,Text,5,True,167,0.8771,870,0.1229,0.3592814371257485
REV009746,2025-08-28 08:28:39,R09746,North America (NA),L1 - General,Hate Speech,Text,7,True,260,0.7972,3344,0.2027999999999999,0.2307692307692307
REV009747,2025-08-22 01:03:42,R09747,Europe (EU),L1 - General,Violent Content,Video,7,True,299,0.8099,1300,0.1901,0.2006688963210702
REV009748,2025-08-15 01:53:03,R09748,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,5,True,190,0.8254,3347,0.1745999999999999,0.3157894736842105
REV009749,2025-08-07 12:31:46,R09749,Europe (EU),L1 - General,Intellectual Property,Image,9,True,236,0.8125,690,0.1875,0.2542372881355932
REV009750,2025-08-11 18:15:17,R09750,North America (NA),L3 - Policy Expert,Intellectual Property,Image,5,False,260,0.9185,2106,0.0815,0.2307692307692307
REV009751,2025-08-06 23:15:29,R09751,Europe (EU),L2 - Complex,Violent Content,Livestream,4,False,148,0.882,944,0.118,0.4054054054054054
REV009752,2025-08-15 19:05:42,R09752,Europe (EU),L1 - General,Spam & Scams,Video,1,True,154,0.8873,251,0.1127,0.3896103896103896
REV009753,2025-08-10 20:25:12,R09753,North America (NA),L1 - General,Violent Content,Image,5,False,193,0.8066,2428,0.1934,0.310880829015544
REV009754,2025-08-25 02:50:05,R09754,Europe (EU),L1 - General,Hate Speech,Video,3,False,175,0.9355,1365,0.0645,0.3428571428571428
REV009755,2025-08-13 11:53:13,R09755,Europe (EU),L2 - Complex,Hate Speech,Text,8,False,290,0.8602,1072,0.1398,0.2068965517241379
REV009756,2025-08-05 02:23:02,R09756,Latin America (LATAM),L3 - Policy Expert,Spam & Scams,Text,3,True,248,0.99,575,0.01,0.2419354838709677
REV009757,2025-08-11 23:28:14,R09757,Asia-Pacific (APAC),L1 - General,Violent Content,Video,8,True,195,0.909,1588,0.0909999999999999,0.3076923076923077
REV009758,2025-08-29 21:53:22,R09758,Asia-Pacific (APAC),L3 - Policy Expert,Intellectual Property,Video,5,False,315,0.9548,7333,0.0452,0.1904761904761904
REV009759,2025-08-27 16:20:58,R09759,Asia-Pacific (APAC),L1 - General,Intellectual Property,Livestream,3,True,215,0.8316,3192,0.1684,0.2790697674418604
REV009760,2025-08-24 15:22:12,R09760,Asia-Pacific (APAC),L1 - General,Hate Speech,Livestream,2,True,136,0.8465,2865,0.1534999999999999,0.4411764705882353
REV009761,2025-08-11 23:01:21,R09761,Latin America (LATAM),L1 - General,Violent Content,Livestream,6,True,186,0.8569,1243,0.1431,0.3225806451612903
REV009762,2025-08-19 05:17:35,R09762,North America (NA),L2 - Complex,Violent Content,Livestream,3,True,244,0.815,6495,0.185,0.2459016393442623
REV009763,2025-08-16 15:48:55,R09763,Europe (EU),L1 - General,Intellectual Property,Image,1,True,98,0.8106,706,0.1894,0.6122448979591837
REV009764,2025-08-04 08:20:58,R09764,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Livestream,9,True,328,0.9005,552,0.0995,0.1829268292682926
REV009765,2025-08-20 20:36:58,R09765,Europe (EU),L1 - General,Violent Content,Text,7,True,260,0.7639,5227,0.2360999999999999,0.2307692307692307
REV009766,2025-08-11 09:52:54,R09766,North America (NA),L2 - Complex,Spam & Scams,Video,3,True,236,0.9317,1035,0.0683,0.2542372881355932
REV009767,2025-08-21 11:20:28,R09767,North America (NA),L1 - General,Hate Speech,Text,1,True,89,0.7991,2357,0.2008999999999999,0.6741573033707865
REV009768,2025-08-16 04:12:27,R09768,North America (NA),L1 - General,Intellectual Property,Text,7,False,226,0.8751,803,0.1249,0.2654867256637168
REV009769,2025-08-25 06:45:51,R09769,North America (NA),L1 - General,Hate Speech,Video,2,False,135,0.8443,6173,0.1556999999999999,0.4444444444444444
REV009770,2025-08-16 19:32:59,R09770,North America (NA),L2 - Complex,Hate Speech,Text,5,True,186,0.891,1765,0.1089999999999999,0.3225806451612903
REV009771,2025-08-18 18:43:21,R09771,Europe (EU),L2 - Complex,Violent Content,Image,6,False,255,0.8582,831,0.1418,0.2352941176470588
REV009772,2025-08-19 06:51:29,R09772,Asia-Pacific (APAC),L1 - General,Hate Speech,Text,4,False,199,0.8018,907,0.1982,0.3015075376884422
REV009773,2025-08-07 05:39:29,R09773,Asia-Pacific (APAC),L1 - General,Violent Content,Text,3,True,174,0.7818,1857,0.2181999999999999,0.3448275862068966
REV009774,2025-08-04 07:52:35,R09774,Asia-Pacific (APAC),L2 - Complex,Hate Speech,Livestream,1,False,253,0.8951,1304,0.1049,0.2371541501976284
REV009775,2025-08-21 20:13:50,R09775,Asia-Pacific (APAC),L1 - General,Violent Content,Video,6,True,272,0.9152,1087,0.0847999999999999,0.2205882352941176
REV009776,2025-08-05 17:22:57,R09776,Europe (EU),L3 - Policy Expert,Hate Speech,Text,10,False,409,0.9195,4654,0.0805,0.1466992665036675
REV009777,2025-08-17 22:32:39,R09777,North America (NA),L3 - Policy Expert,Hate Speech,Image,3,False,244,0.99,2704,0.01,0.2459016393442623
REV009778,2025-08-06 22:48:31,R09778,North America (NA),L2 - Complex,Violent Content,Text,3,True,193,0.8772,3970,0.1228,0.310880829015544
REV009779,2025-08-07 16:19:18,R09779,Latin America (LATAM),L2 - Complex,Intellectual Property,Image,7,True,313,0.9617,3696,0.0383,0.1916932907348242
REV009780,2025-08-24 12:03:14,R09780,North America (NA),L2 - Complex,Spam & Scams,Image,1,True,102,0.9618,1051,0.0382,0.5882352941176471
REV009781,2025-08-26 06:41:20,R09781,Asia-Pacific (APAC),L1 - General,Hate Speech,Video,3,False,170,0.8473,2933,0.1526999999999999,0.3529411764705882
REV009782,2025-08-19 04:14:57,R09782,Europe (EU),L1 - General,Violent Content,Image,5,True,134,0.8222,1496,0.1777999999999999,0.4477611940298507
REV009783,2025-08-09 11:55:58,R09783,Latin America (LATAM),L1 - General,Intellectual Property,Image,3,True,173,0.8708,443,0.1291999999999999,0.3468208092485549
REV009784,2025-08-23 17:57:05,R09784,Europe (EU),L3 - Policy Expert,Violent Content,Image,6,False,322,0.9804,531,0.0195999999999999,0.186335403726708
REV009785,2025-08-10 07:40:31,R09785,Asia-Pacific (APAC),L2 - Complex,Violent Content,Livestream,6,False,308,0.8718,660,0.1281999999999999,0.1948051948051948
REV009786,2025-08-17 11:12:51,R09786,North America (NA),L1 - General,Intellectual Property,Text,5,True,204,0.8479,1683,0.1521,0.2941176470588235
REV009787,2025-08-17 17:40:53,R09787,North America (NA),L1 - General,Hate Speech,Image,3,False,185,0.9071,531,0.0928999999999999,0.3243243243243243
REV009788,2025-08-29 16:38:49,R09788,Europe (EU),L1 - General,Spam & Scams,Text,4,False,220,0.9005,1456,0.0995,0.2727272727272727
REV009789,2025-08-10 21:37:14,R09789,Latin America (LATAM),L2 - Complex,Hate Speech,Video,5,True,253,0.8424,1214,0.1575999999999999,0.2371541501976284
REV009790,2025-08-04 13:44:57,R09790,Europe (EU),L1 - General,Intellectual Property,Image,5,True,188,0.8214,1321,0.1785999999999999,0.3191489361702128
REV009791,2025-08-07 01:56:43,R09791,Latin America (LATAM),L2 - Complex,Hate Speech,Text,8,False,240,0.9125,4520,0.0875,0.25
REV009792,2025-08-09 08:58:06,R09792,Asia-Pacific (APAC),L1 - General,Intellectual Property,Video,6,True,189,0.8635,1880,0.1364999999999999,0.3174603174603174
REV009793,2025-08-01 20:15:08,R09793,Asia-Pacific (APAC),L2 - Complex,Spam & Scams,Video,4,False,280,0.9468,5653,0.0532,0.2142857142857142
REV009794,2025-08-20 00:06:13,R09794,Europe (EU),L1 - General,Hate Speech,Video,6,True,196,0.8396,4242,0.1604,0.3061224489795918
REV009795,2025-08-22 06:33:06,R09795,Europe (EU),L1 - General,Spam & Scams,Livestream,6,True,193,0.7676,579,0.2324,0.310880829015544
REV009796,2025-08-05 07:04:47,R09796,North America (NA),L2 - Complex,Intellectual Property,Image,4,True,256,0.9604,3062,0.0395999999999999,0.234375
